date,price
12/1/2015,39.25
12/2/2015,38.4
12/3/2015,37.84
12/4/2015,38.03
12/7/2015,36.4
12/8/2015,35.25
12/9/2015,34.74
12/10/2015,34.64
12/11/2015,33.71
12/14/2015,32.55
12/15/2015,32.56
12/16/2015,32.28
12/17/2015,31.49
12/18/2015,31.63
12/21/2015,30.74
12/22/2015,31.15
12/23/2015,31.25
12/24/2015,32.17
12/28/2015,31.71
12/29/2015,31.55
12/30/2015,31.42
12/31/2015,31.27
1/4/2016,31.79
1/5/2016,31.21
1/6/2016,29.71
1/7/2016,27.85
1/8/2016,28.47
1/11/2016,27.07
1/12/2016,25.76
1/13/2016,25.69
1/14/2016,25
1/15/2016,24.74
1/18/2016,23.58
1/19/2016,23.85
1/20/2016,22.48
1/21/2016,22.89
1/22/2016,25.5
1/25/2016,25.58
1/26/2016,25.11
1/27/2016,26.4
1/28/2016,28.28
1/29/2016,29.11
2/1/2016,29.73
2/2/2016,28.4
2/3/2016,28.65
2/4/2016,29.93
2/5/2016,29.3
2/8/2016,29
2/9/2016,28.33
2/10/2016,25.93
2/11/2016,25.21
2/12/2016,26.74
2/15/2016,28.44
2/16/2016,29.35
2/17/2016,28.18
2/18/2016,29.96
2/19/2016,29.17
2/22/2016,29.48
2/23/2016,28.94
2/24/2016,28.3
2/25/2016,29.19
2/26/2016,30.74
2/29/2016,30.13
3/1/2016,31.65
3/2/2016,31.72
3/3/2016,31.68
3/4/2016,32.42
3/7/2016,34.43
3/8/2016,35.07
3/9/2016,35.05
3/10/2016,35.23
3/11/2016,35.62
3/14/2016,34.74
3/15/2016,33.69
3/16/2016,34.5
3/17/2016,36.36
3/18/2016,36.59
3/21/2016,36.27
3/22/2016,36.67
3/23/2016,36.19
3/24/2016,34.96
3/25/2016,34.96
3/28/2016,35.48
3/29/2016,34.5
3/30/2016,34.91
3/31/2016,34.33
4/1/2016,34.54
4/4/2016,33.4
4/5/2016,32.71
4/6/2016,33.93
4/7/2016,34.71
4/8/2016,36.01
4/11/2016,37.02
4/12/2016,38.62
4/13/2016,38.91
4/14/2016,38.58
4/15/2016,38.05
4/18/2016,36.58
4/19/2016,38.27
4/20/2016,38.46
4/21/2016,40.09
4/22/2016,39.78
4/25/2016,39.4
4/26/2016,39.88
4/27/2016,41.38
4/28/2016,42.02
4/29/2016,42.7
5/2/2016,42.48
5/3/2016,41.03
5/4/2016,40.45
5/5/2016,41.16
5/6/2016,40.57
5/9/2016,40.77
5/10/2016,40.23
5/11/2016,41.43
5/12/2016,43.33
5/13/2016,43.3
5/16/2016,44.37
5/17/2016,44.82
5/18/2016,44.88
5/19/2016,43.84
5/20/2016,44.77
5/23/2016,44.07
5/24/2016,44.02
5/25/2016,44.97
5/26/2016,45.43
5/27/2016,44.76
5/30/2016,44.8
5/31/2016,45.15
6/1/2016,45.28
6/2/2016,45.67
6/3/2016,45.82
6/6/2016,46.1
6/7/2016,46.63
6/8/2016,47.76
6/9/2016,48.02
6/10/2016,47.05
6/13/2016,46.25
6/14/2016,45.64
6/15/2016,45.36
6/16/2016,44.03
6/17/2016,44.18
6/20/2016,46.24
6/21/2016,46.02
6/22/2016,46.46
6/23/2016,46.16
6/24/2016,44.88
6/27/2016,44.32
6/28/2016,44.46
6/29/2016,45.82
6/30/2016,46.27
7/1/2016,45.42
7/4/2016,46.08
7/5/2016,44.34
7/6/2016,44.35
7/7/2016,44.19
7/8/2016,42.59
7/11/2016,42.21
7/12/2016,43.22
7/13/2016,43.19
7/14/2016,42.88
7/15/2016,43.24
7/18/2016,43.36
7/19/2016,42.66
7/20/2016,42.73
7/21/2016,42.93
7/22/2016,41.71
7/25/2016,41.35
7/26/2016,40.62
7/27/2016,40.49
7/28/2016,39.79
7/29/2016,38.97
8/1/2016,39.1
8/2/2016,38.29
8/3/2016,38.43
8/4/2016,39.6
8/5/2016,40.08
8/8/2016,41.1
8/9/2016,41.08
8/10/2016,40.57
8/11/2016,40.62
8/12/2016,42.6
8/15/2016,43.92
8/16/2016,45.03
8/17/2016,45.34
8/18/2016,46.5
8/19/2016,46.82
8/22/2016,46.04
8/23/2016,45.34
8/24/2016,45.25
8/25/2016,45.28
8/26/2016,45.75
8/29/2016,45.44
8/30/2016,45.25
8/31/2016,43.91
9/1/2016,42
9/2/2016,41.47
9/5/2016,43.54
9/6/2016,42.75
9/7/2016,43.18
9/8/2016,44.61
9/9/2016,44.55
9/12/2016,44.53
9/13/2016,42.91
9/14/2016,42.56
9/15/2016,41.67
9/16/2016,41.74
9/19/2016,42.09
9/20/2016,41.55
9/21/2016,42.54
9/22/2016,43.27
9/23/2016,42.89
9/26/2016,42.16
9/27/2016,42.3
9/28/2016,42.21
9/29/2016,44.34
9/30/2016,44.63
10/3/2016,46.65
10/4/2016,46.72
10/5/2016,47.75
10/6/2016,47.86
10/7/2016,48.59
10/10/2016,48.31
10/11/2016,48.81
10/12/2016,48.68
10/13/2016,48.07
10/14/2016,48.63
10/17/2016,48.22
10/18/2016,48.24
10/19/2016,49.06
10/20/2016,48.51
10/21/2016,48.08
10/24/2016,48.15
10/25/2016,47.83
10/26/2016,46.96
10/27/2016,47.23
10/28/2016,47.04
10/31/2016,45.83
11/1/2016,44.51
11/2/2016,43.1
11/3/2016,42.62
11/4/2016,41.85
11/7/2016,41.98
11/8/2016,42.22
11/9/2016,41.9
11/10/2016,42.67
11/11/2016,41.54
11/14/2016,40.94
11/15/2016,41.84
11/16/2016,42.9
11/17/2016,42.83
11/18/2016,42.33
11/21/2016,44.34
11/22/2016,45.25
11/23/2016,45.37
11/24/2016,45.22
11/25/2016,44.88
11/28/2016,43.84
11/29/2016,43.87
11/30/2016,44.8
12/1/2016,49.28
12/2/2016,50.42
12/5/2016,51.25
12/6/2016,50.98
12/7/2016,50.22
12/8/2016,50.04
12/9/2016,50.95
12/12/2016,53.24
12/13/2016,52.39
12/14/2016,51.83
12/15/2016,50.96
12/16/2016,51.29
12/19/2016,52.18
12/20/2016,51.99
12/21/2016,52.25
12/22/2016,51.73
12/23/2016,51.74
12/27/2016,52.25
12/28/2016,53.39
12/29/2016,53.46
12/30/2016,53.3
1/3/2017,53.13
1/4/2017,52.71
1/5/2017,53.02
1/6/2017,53.5
1/9/2017,52.85
1/10/2017,51.46
1/11/2017,50.98
1/12/2017,52.3
1/13/2017,52.64
1/16/2017,52.17
1/17/2017,52.6
1/18/2017,52.22
1/19/2017,51.45
1/20/2017,51.8
1/23/2017,52.1
1/24/2017,52.51
1/25/2017,52.14
1/26/2017,52.91
1/27/2017,52.88
1/30/2017,52.78
1/31/2017,52.19
2/1/2017,52.76
2/2/2017,53.93
2/3/2017,54.24
2/6/2017,53.77
2/7/2017,52.78
2/8/2017,52.13
2/9/2017,52.76
2/10/2017,53.23
2/13/2017,53.47
2/14/2017,53.31
2/15/2017,53.1
2/16/2017,53.14
2/17/2017,53.11
2/20/2017,53.49
2/21/2017,53.88
2/22/2017,53.48
2/23/2017,53.95
2/24/2017,53.61
2/27/2017,53.85
2/28/2017,53.4
3/1/2017,54.15
3/2/2017,53.74
3/3/2017,53.01
3/6/2017,53.13
3/7/2017,53.54
3/8/2017,52.69
3/9/2017,50.82
3/10/2017,49.81
3/13/2017,49
3/14/2017,48.63
3/15/2017,49.17
3/16/2017,49.7
3/17/2017,49.36
3/20/2017,49.18
3/21/2017,49.23
3/22/2017,48.28
3/23/2017,48.35
3/24/2017,48.26
3/27/2017,48.25
3/28/2017,48.84
3/29/2017,49.54
3/30/2017,50.2
3/31/2017,50.43
4/3/2017,50.69
4/4/2017,50.6
4/5/2017,51.96
4/6/2017,51.84
4/7/2017,52.92
4/10/2017,53.14
4/11/2017,53.37
4/12/2017,53.69
4/13/2017,53.38
4/17/2017,52.96
4/18/2017,52.3
4/19/2017,51.9
4/20/2017,50.49
4/21/2017,50.01
4/24/2017,49.66
4/25/2017,49.22
4/26/2017,49.65
4/27/2017,48.9
4/28/2017,49.33
5/1/2017,49.19
5/2/2017,49.02
5/3/2017,48.38
5/4/2017,47.49
5/5/2017,46.6
5/8/2017,46.91
5/9/2017,46.88
5/10/2017,47.35
5/11/2017,48.41
5/12/2017,48.31
5/15/2017,49.77
5/16/2017,49.75
5/17/2017,49.48
5/18/2017,49.91
5/19/2017,50.91
5/22/2017,51.54
5/23/2017,51.34
5/24/2017,51.96
5/25/2017,51.24
5/26/2017,49.48
5/29/2017,49.67
5/30/2017,49.39
5/31/2017,48.69
6/1/2017,48.85
6/2/2017,47.33
6/5/2017,47.37
6/6/2017,46.98
6/7/2017,46.78
6/8/2017,45.78
6/9/2017,45.49
6/12/2017,45.94
6/13/2017,46.01
6/14/2017,45.16
6/15/2017,44.38
6/16/2017,44.58
6/19/2017,44.46
6/20/2017,43.9
6/21/2017,43.14
6/22/2017,42.58
6/23/2017,43.02
6/26/2017,43.14
6/27/2017,44.23
6/28/2017,44.48
6/29/2017,45.36
6/30/2017,45.63
7/3/2017,47.17
7/4/2017,47.57
7/5/2017,47.04
7/6/2017,46.52
7/7/2017,45.11
7/10/2017,44.77
7/11/2017,44.79
7/12/2017,46.02
7/13/2017,45.66
7/14/2017,46.4
7/17/2017,46.8
7/18/2017,46.45
7/19/2017,46.85
7/20/2017,47.48
7/21/2017,46.99
7/24/2017,46.01
7/25/2017,47.11
7/26/2017,48.51
7/27/2017,48.88
7/28/2017,49.46
7/31/2017,49.97
8/1/2017,49.61
8/2/2017,49.75
8/3/2017,50.26
8/4/2017,49.96
8/7/2017,50.06
8/8/2017,50.5
8/9/2017,50.48
8/10/2017,50.7
8/11/2017,49.37
8/14/2017,49.46
8/15/2017,48.45
8/16/2017,48.69
8/17/2017,48.07
8/18/2017,48.86
8/21/2017,49.8
8/22/2017,49.5
8/23/2017,49.49
8/24/2017,49.76
8/25/2017,49.93
8/28/2017,49.86
8/29/2017,49.51
8/30/2017,49.41
8/31/2017,49.36
9/1/2017,49.68
9/4/2017,50.36
9/5/2017,50.99
9/6/2017,52.04
9/7/2017,52.48
9/8/2017,52.53
9/11/2017,51.82
9/12/2017,52.08
9/13/2017,52.92
9/14/2017,53.63
9/15/2017,53.64
9/18/2017,53.78
9/19/2017,53.81
9/20/2017,54.06
9/21/2017,54.59
9/22/2017,54.84
9/25/2017,55.62
9/26/2017,56.43
9/27/2017,56.07
9/28/2017,55.59
9/29/2017,55.2
10/2/2017,54.6
10/3/2017,54.28
10/4/2017,53.93
10/5/2017,54.62
10/6/2017,54.47
10/9/2017,53.7
10/10/2017,54.23
10/11/2017,54.54
10/12/2017,54.44
10/13/2017,55.12
10/16/2017,55.74
10/17/2017,55.83
10/18/2017,56.12
10/19/2017,55.52
10/20/2017,55.41
10/23/2017,55.77
10/24/2017,55.59
10/25/2017,56.33
10/26/2017,56.45
10/27/2017,57.55
10/30/2017,58.27
10/31/2017,58.53
11/1/2017,59.21
11/2/2017,58.45
11/3/2017,59.12
11/6/2017,61.02
11/7/2017,62.07
11/8/2017,61.61
11/9/2017,61.7
11/10/2017,61.91
11/13/2017,61.27
11/14/2017,60.52
11/15/2017,59.79
11/16/2017,59.98
11/17/2017,59.9
11/20/2017,60.33
11/21/2017,60.49
11/22/2017,61.09
11/23/2017,61.14
11/24/2017,61.64
11/27/2017,61.51
11/28/2017,61.31
11/29/2017,61.14
11/30/2017,61.06
12/1/2017,61.71
12/4/2017,61.45
12/5/2017,60.87
12/6/2017,60.73
12/7/2017,60.12
12/8/2017,61.03
12/11/2017,61.94
12/12/2017,62.75
12/13/2017,61.5
12/14/2017,60.87
12/15/2017,61.48
12/18/2017,61.64
12/19/2017,61.72
12/20/2017,62.16
12/21/2017,62.66
12/22/2017,62.66
12/26/2017,63.07
12/27/2017,64.24
12/28/2017,64.17
12/29/2017,64.47
1/2/2018,64.84
1/3/2018,65.13
1/4/2018,66.13
1/5/2018,65.86
1/8/2018,65.85
1/9/2018,66.39
1/10/2018,67.24
1/11/2018,67.38
1/12/2018,67.17
1/15/2018,67.78
1/16/2018,67.54
1/17/2018,67.07
1/18/2018,67.2
1/19/2018,66.48
1/22/2018,66.89
1/23/2018,67.32
1/24/2018,67.61
1/25/2018,68.46
1/26/2018,67.94
1/29/2018,67.6
1/30/2018,66.6
1/31/2018,66.28
2/1/2018,66.88
2/2/2018,67.11
2/5/2018,65.75
2/6/2018,64.89
2/7/2018,64.36
2/8/2018,62.74
2/9/2018,61.57
2/12/2018,61.04
2/13/2018,60.52
2/14/2018,60.62
2/15/2018,62.09
2/16/2018,62.41
2/19/2018,62.89
2/20/2018,62.81
2/21/2018,62.5
2/22/2018,63.08
2/23/2018,64.15
2/26/2018,65.18
2/27/2018,64.99
2/28/2018,63.97
3/1/2018,62.17
3/2/2018,61.57
3/5/2018,62.87
3/6/2018,63.24
3/7/2018,62.68
3/8/2018,61.85
3/9/2018,61.95
3/12/2018,62.53
3/13/2018,62.15
3/14/2018,61.97
3/15/2018,62.24
3/16/2018,62.74
3/19/2018,63.31
3/20/2018,64.11
3/21/2018,65.39
3/22/2018,66.19
3/23/2018,66.4
3/26/2018,66.81
3/27/2018,66.81
3/28/2018,66.06
3/29/2018,65.87
4/2/2018,66.08
4/3/2018,64.97
4/4/2018,64.48
4/5/2018,65.17
4/6/2018,64.81
4/9/2018,65.08
4/10/2018,66.95
4/11/2018,68.29
4/12/2018,68.74
4/13/2018,69.29
4/16/2018,68.41
4/17/2018,68.36
4/18/2018,69.39
4/19/2018,70.96
4/20/2018,70.37
4/23/2018,70.51
4/24/2018,71.35
4/25/2018,70.5
4/26/2018,71
4/27/2018,71.24
4/30/2018,71.02
5/1/2018,70.57
5/2/2018,70.46
5/3/2018,70.64
5/4/2018,70.98
5/7/2018,72.44
5/8/2018,72.1
5/9/2018,73.95
5/10/2018,74.45
5/11/2018,74.41
5/14/2018,74.2
5/15/2018,75.47
5/16/2018,75.18
5/17/2018,76.76
5/18/2018,76.47
5/21/2018,76.22
5/22/2018,77.19
5/23/2018,76.43
5/24/2018,76.62
5/25/2018,74.87
5/28/2018,73.37
5/29/2018,72.91
5/30/2018,73.73
5/31/2018,75.18
6/1/2018,74.25
6/4/2018,73.57
6/5/2018,72.8
6/6/2018,73.07
6/7/2018,73.63
6/8/2018,74.23
6/11/2018,73.97
6/12/2018,74.12
6/13/2018,73.36
6/14/2018,73.81
6/15/2018,72.8
6/18/2018,71.1
6/19/2018,71.88
6/20/2018,72.49
6/21/2018,70.96
6/22/2018,71.89
6/25/2018,72.16
6/26/2018,72.69
6/27/2018,74.31
6/28/2018,74.86
6/29/2018,75.68
7/2/2018,75.61
7/3/2018,74.96
7/4/2018,75.38
7/5/2018,75.21
7/6/2018,74.5
7/9/2018,75.23
7/10/2018,76.34
7/11/2018,74.4
7/12/2018,72.15
7/13/2018,72.15
7/16/2018,71.9
7/17/2018,70.38
7/18/2018,69.98
7/19/2018,70.91
7/20/2018,71.57
7/23/2018,71.85
7/24/2018,72.01
7/25/2018,72.87
7/26/2018,73.62
7/27/2018,73.69
7/30/2018,73.53
7/31/2018,73.62
8/1/2018,72
8/2/2018,71.52
8/3/2018,71.98
8/6/2018,72.18
8/7/2018,72.49
8/8/2018,72.1
8/9/2018,72.03
8/10/2018,70.6
8/13/2018,70.97
8/14/2018,71.33
8/15/2018,69.77
8/16/2018,69.47
8/17/2018,70.27
8/20/2018,70.64
8/21/2018,71.01
8/22/2018,71.75
8/23/2018,73.01
8/24/2018,74.02
8/27/2018,74.09
8/28/2018,74.75
8/29/2018,74.48
8/30/2018,75.72
8/31/2018,75.74
9/3/2018,75.77
9/4/2018,76.32
9/5/2018,75.18
9/6/2018,74.51
9/7/2018,74.17
9/10/2018,75.2
9/11/2018,76.02
9/12/2018,77.16
9/13/2018,76.46
9/14/2018,76.05
9/17/2018,76.19
9/18/2018,76.09
9/19/2018,77.06
9/20/2018,77.13
9/21/2018,77.08
9/24/2018,78.81
9/25/2018,80.44
9/26/2018,81.58
9/27/2018,80.88
9/28/2018,81.48
10/1/2018,81.58
10/2/2018,83.28
10/3/2018,83.64
10/4/2018,84.09
10/5/2018,83.24
10/8/2018,81.88
10/9/2018,83.17
10/10/2018,82.6
10/11/2018,80.14
10/12/2018,79.36
10/15/2018,79.31
10/16/2018,79.02
10/17/2018,79.5
10/18/2018,78.25
10/19/2018,78.15
10/22/2018,78.68
10/23/2018,77.11
10/24/2018,75.04
10/25/2018,75.33
10/26/2018,75.71
10/29/2018,76.07
10/30/2018,75.51
10/31/2018,75.24
11/1/2018,72.64
11/2/2018,71.35
11/5/2018,71.45
11/6/2018,70.88
11/7/2018,70.63
11/8/2018,70.68
11/9/2018,68.89
11/12/2018,69.82
11/13/2018,67.01
11/14/2018,64.51
11/15/2018,65.28
11/16/2018,66
11/19/2018,65.46
11/20/2018,64.02
11/21/2018,62.33
11/22/2018,62.08
11/23/2018,60.27
11/26/2018,59.29
11/27/2018,59.05
11/28/2018,59.25
11/29/2018,58.09
11/30/2018,58.33
12/3/2018,60.57
12/4/2018,61.09
12/5/2018,60.08
12/6/2018,58.79
12/7/2018,59.2
12/10/2018,59.72
12/11/2018,58.57
12/12/2018,59.2
12/13/2018,58.67
12/14/2018,59.07
12/17/2018,58.24
12/18/2018,56.08
12/19/2018,55.13
12/20/2018,53.92
12/21/2018,52.64
12/26/2018,50.11
12/27/2018,52.35
12/28/2018,51.55
1/2/2019,52.14
1/3/2019,52.93
1/4/2019,55.13
1/7/2019,56.42
1/8/2019,56.09
1/9/2019,58.22
1/10/2019,59.46
1/11/2019,60
1/14/2019,58.39
1/15/2019,58.24
1/16/2019,59.52
1/17/2019,59.63
1/18/2019,60.9
1/21/2019,61.49
1/22/2019,60.66
1/23/2019,60.52
1/24/2019,60.22
1/25/2019,60.9
1/28/2019,59.57
1/29/2019,59.71
1/30/2019,60.93
1/31/2019,61.19
2/1/2019,60.96
2/4/2019,62.33
2/5/2019,62.07
2/6/2019,62.3
2/7/2019,61.57
2/8/2019,61.37
2/11/2019,61.4
2/12/2019,61.88
2/13/2019,62.94
2/14/2019,64.28
2/15/2019,64.87
2/18/2019,66.03
2/19/2019,65.79
2/20/2019,65.97
2/21/2019,66.5
2/22/2019,66.56
2/25/2019,65.36
2/26/2019,64.08
2/27/2019,64.97
2/28/2019,65.28
3/1/2019,65.32
3/4/2019,64.86
3/5/2019,64.98
3/6/2019,65.04
3/7/2019,65.57
3/8/2019,64.78
3/11/2019,66.01
3/12/2019,66.3
3/13/2019,66.6
3/14/2019,67.29
3/15/2019,66.91
3/18/2019,66.87
3/19/2019,67.25
3/20/2019,67.54
3/21/2019,67.78
3/22/2019,66.67
3/25/2019,66.19
3/26/2019,67.03
3/27/2019,67.15
3/28/2019,66.38
3/29/2019,67.23
4/1/2019,68.31
4/2/2019,68.83
4/3/2019,69.12
4/4/2019,68.76
4/5/2019,69.02
4/8/2019,70.33
4/9/2019,70.35
4/10/2019,70.31
4/11/2019,70.41
4/12/2019,70.44
4/15/2019,70.21
4/16/2019,70.11
4/17/2019,70.81
4/18/2019,70.83
4/22/2019,72.44
4/23/2019,73.37
4/24/2019,73.43
4/25/2019,74.04
4/26/2019,72.38
4/29/2019,71.07
4/30/2019,71.91
5/1/2019,72
5/2/2019,70.98
5/3/2019,70.61
5/6/2019,70.23
5/7/2019,70.45
5/8/2019,69.88
5/9/2019,69.66
5/10/2019,70.66
5/13/2019,71.21
5/14/2019,70.66
5/15/2019,71.26
5/16/2019,72.61
5/17/2019,72.57
5/20/2019,72.47
5/21/2019,71.71
5/22/2019,71.03
5/23/2019,68.56
5/24/2019,67.4
5/27/2019,67.42
5/28/2019,68.84
5/29/2019,67.75
5/30/2019,67.1
5/31/2019,64.15
6/3/2019,61.61
6/4/2019,61.63
6/5/2019,61.04
6/6/2019,60.88
6/7/2019,62.71
6/10/2019,63.01
6/11/2019,62.56
6/12/2019,61.01
6/13/2019,61.51
6/14/2019,61.25
6/17/2019,61.6
6/18/2019,61.43
6/19/2019,62.21
6/20/2019,63.95
6/21/2019,65.29
6/24/2019,65.05
6/25/2019,64.79
6/26/2019,65.6
6/27/2019,65.61
6/28/2019,65.6
7/1/2019,65.71
7/2/2019,63.95
7/3/2019,62.69
7/4/2019,63.43
7/5/2019,63.55
7/8/2019,64.72
7/9/2019,64.35
7/10/2019,66.1
7/11/2019,67.57
7/12/2019,67.36
7/15/2019,66.79
7/16/2019,66.13
7/17/2019,64.6
7/18/2019,63.1
7/19/2019,62.93
7/22/2019,64.27
7/23/2019,63.92
7/24/2019,64.58
7/25/2019,64.55
7/26/2019,64.02
7/29/2019,63.79
7/30/2019,64.62
7/31/2019,65.53
8/1/2019,63.37
8/2/2019,61.55
8/5/2019,60.41
8/6/2019,59.59
8/7/2019,57.7
8/8/2019,57.38
8/9/2019,57.88
8/12/2019,57.84
8/13/2019,59.34
8/14/2019,59.88
8/15/2019,58.77
8/16/2019,59.03
8/19/2019,59.46
8/20/2019,59.94
8/21/2019,60.66
8/22/2019,60.5
8/23/2019,59.67
8/26/2019,59.18
8/27/2019,58.98
8/28/2019,60.16
8/29/2019,60.24
8/30/2019,60.11
9/2/2019,58.76
9/3/2019,57.81
9/4/2019,58.97
9/5/2019,60.58
9/6/2019,60.75
9/9/2019,62
9/10/2019,62.74
9/11/2019,62.08
9/12/2019,60.51
9/13/2019,60.02
9/16/2019,66.43
9/17/2019,67.88
9/18/2019,64.57
9/19/2019,64.39
9/20/2019,65.3
9/23/2019,64.51
9/24/2019,63.93
9/25/2019,62.35
9/26/2019,62.31
9/27/2019,62.51
9/30/2019,61.09
10/1/2019,59.68
10/2/2019,58.75
10/3/2019,57.99
10/4/2019,58.62
10/7/2019,59.12
10/8/2019,58.56
10/9/2019,58.68
10/10/2019,58.74
10/11/2019,60.97
10/14/2019,59.95
10/15/2019,59.62
10/16/2019,59.28
10/17/2019,59.54
10/18/2019,60.06
10/21/2019,59.5
10/22/2019,59.78
10/23/2019,60.42
10/24/2019,61.63
10/25/2019,62.16
10/28/2019,61.65
10/29/2019,61.44
10/30/2019,61.24
10/31/2019,60.52
11/1/2019,60.19
11/4/2019,62
11/5/2019,62.57
11/6/2019,62.39
11/7/2019,62.32
11/8/2019,61.98
11/11/2019,62.26
11/12/2019,62.82
11/13/2019,62.48
11/14/2019,63
11/15/2019,63.12
11/18/2019,63.44
11/19/2019,62.51
11/20/2019,62.22
11/21/2019,63.68
11/22/2019,64.56
11/25/2019,64.21
11/26/2019,63.92
11/27/2019,64.4
11/28/2019,63.94
11/29/2019,63.83
12/2/2019,62.5
12/3/2019,62.57
12/4/2019,63.39
12/5/2019,64.81
12/6/2019,65.24
12/9/2019,65.57
12/10/2019,65.66
12/11/2019,65.38
12/12/2019,65.81
12/13/2019,66.76
12/16/2019,67.22
12/17/2019,67.48
12/18/2019,67.77
12/19/2019,67.93
12/20/2019,68
12/23/2019,67.58
12/24/2019,67.99
12/26/2019,68.48
12/27/2019,69.07
12/30/2019,68.89
12/31/2019,67.96
1/2/2020,67.12
1/3/2020,69.38
1/6/2020,70.87
1/7/2020,69.6
1/8/2020,69.58
1/9/2020,67.24
1/10/2020,67.02
1/13/2020,66.07
1/14/2020,65.63
1/15/2020,65.32
1/16/2020,65.62
1/17/2020,65.58
1/20/2020,66.11
1/21/2020,65.26
1/22/2020,64.66
1/23/2020,63.26
1/24/2020,62.52
1/27/2020,61.98
1/28/2020,60.67
1/29/2020,61.04
1/30/2020,58.8
1/31/2020,58.94
2/3/2020,55.53
2/4/2020,54.68
2/5/2020,55.01
2/6/2020,55.74
2/7/2020,55.13
2/10/2020,54.21
2/11/2020,54.2
2/12/2020,55.59
2/13/2020,55.9
2/14/2020,56.77
2/17/2020,57.28
2/18/2020,56.72
2/19/2020,58.39
2/20/2020,58.98
2/21/2020,58.21
2/24/2020,56.14
2/25/2020,55.91
2/26/2020,54.04
2/27/2020,51.92
2/28/2020,50.19
3/2/2020,51.68
3/3/2020,52.66
3/4/2020,52.01
3/5/2020,51.75
3/6/2020,48.35
3/9/2020,34.72
3/10/2020,35.73
3/11/2020,35.56
3/12/2020,33.27
3/13/2020,34.14
3/16/2020,30.63
3/17/2020,30.36
3/18/2020,27.31
3/19/2020,26.73
3/20/2020,28.57
3/23/2020,24.72
3/24/2020,26.53
3/25/2020,26.94
3/26/2020,26.04
3/27/2020,24.26
3/30/2020,21.66
3/31/2020,22.61
4/1/2020,16.85
4/2/2020,18.91
4/3/2020,23.01
4/6/2020,23.48
4/7/2020,22.67
4/8/2020,21.19
4/9/2020,21.77
4/13/2020,21.18
4/14/2020,19.7
4/15/2020,17.51
4/16/2020,17.73
4/17/2020,18.17
4/20/2020,14.19
4/21/2020,14.63
4/22/2020,12.22
4/23/2020,15.23
4/24/2020,14.31
4/27/2020,13.3
4/28/2020,12.41
4/29/2020,14.36
4/30/2020,18.05
5/1/2020,16.52
5/4/2020,18.36
5/5/2020,21.43
5/6/2020,22.4
5/7/2020,22.91
5/8/2020,22.21
5/11/2020,22.71
5/12/2020,22.83
5/13/2020,23.25
5/14/2020,24.93
5/15/2020,26.54
5/18/2020,28.21
5/19/2020,28.43
5/20/2020,28.68
5/21/2020,29.7
5/22/2020,28.06
5/26/2020,29.75
5/27/2020,29.03
5/28/2020,28.45
5/29/2020,29.01
6/1/2020,33.69
6/2/2020,34.96
6/3/2020,35.47
6/4/2020,34.85
6/5/2020,36.84
6/8/2020,38.89
6/9/2020,37.1
6/10/2020,37.46
6/11/2020,36.56
6/12/2020,35.06
6/15/2020,35.09
6/16/2020,36.75
6/17/2020,37.59
6/18/2020,37.7
6/19/2020,39.45
6/22/2020,38.96
6/23/2020,39.85
6/24/2020,38.17
6/25/2020,37.18
6/26/2020,37.99
6/29/2020,37.34
6/30/2020,38.22
7/1/2020,42.69
7/2/2020,42.93
7/3/2020,42.96
7/6/2020,43.57
7/7/2020,43.15
7/8/2020,43.44
7/9/2020,43.31
7/10/2020,43.47
7/13/2020,43.38
7/14/2020,43.02
7/15/2020,44.12
7/16/2020,43.8
7/17/2020,43.22
7/20/2020,43.03
7/21/2020,44.29
7/22/2020,44.24
7/23/2020,44.62
7/24/2020,43.38
7/27/2020,43.14
7/28/2020,43.4
7/29/2020,43.59
7/30/2020,42.99
7/31/2020,43.02
8/3/2020,44.02
8/4/2020,44.27
8/5/2020,45.34
8/6/2020,45.17
8/7/2020,44.87
8/10/2020,45.01
8/11/2020,45.21
8/12/2020,45.08
8/13/2020,45.34
8/14/2020,44.62
8/17/2020,44.94
8/18/2020,45.49
8/19/2020,45.19
8/20/2020,45.05
8/21/2020,44.92
8/24/2020,45.19
8/25/2020,45.87
8/26/2020,46.05
8/27/2020,45.81
8/28/2020,45.33
8/31/2020,46.27
9/1/2020,45.3
9/2/2020,45.02
9/3/2020,43.36
9/4/2020,43.42
9/7/2020,41.64
9/8/2020,40.29
9/9/2020,39.82
9/10/2020,39.83
9/11/2020,39.37
9/14/2020,38.96
9/15/2020,39.35
9/16/2020,41.29
9/17/2020,42.07
9/18/2020,42.98
9/21/2020,41.49
9/22/2020,41.32
9/23/2020,41.4
9/24/2020,41.22
9/25/2020,41.93
9/28/2020,41.61
9/29/2020,41.46
9/30/2020,40.65
10/1/2020,39.94
10/2/2020,38.09
10/5/2020,39.07
10/6/2020,40.33
10/7/2020,40.45
10/8/2020,41.06
10/9/2020,41.61
10/12/2020,40.57
10/13/2020,40.68
10/14/2020,41.2
10/15/2020,41.29
10/16/2020,41.37
10/19/2020,41.38
10/20/2020,41.04
10/21/2020,40.88
10/22/2020,40.91
10/23/2020,41.05
10/26/2020,39.22
10/27/2020,39.53
10/28/2020,38.42
10/29/2020,37.12
10/30/2020,36.5
11/2/2020,35.89
11/3/2020,38.44
11/4/2020,39.09
11/5/2020,39.79
11/6/2020,39.22
11/9/2020,39.97
11/10/2020,41.72
